"","trial_type","stimulus","response","left_image","right_image","correct_response","correct","sound","vowel_type","congruent","voicing","consonant_type"
"36","bouba-kiki","sound/kiki.wav","z","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L_R.png""]","z",1,"angular","/i/","congruent","unvoiced","stop"
"37","bouba-kiki","sound/ZAZA.wav","m","[""img/bouba_7_S.png""]","[""img/kiki_7_S_R.png""]","m",1,"angular","/a/","incongruent","voiced","fricative"
"38","bouba-kiki","sound/mimi.wav","m","[""img/kiki_7_S.png""]","[""img/bouba_7_S.png""]","m",1,"curved","/i/","incongruent","voiced","sonorant"
"39","bouba-kiki","sound/sisi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/i/","incongruent","unvoiced","fricative"
"40","bouba-kiki","sound/DADA.wav","z","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S.png""]","m",0,"curved","/a/","congruent","voiced","stop"
"41","bouba-kiki","sound/kiki.wav","m","[""img/bouba_7_S.png""]","[""img/kiki_7_S_R.png""]","m",1,"angular","/i/","congruent","unvoiced","stop"
"42","bouba-kiki","sound/sisi.wav","z","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S.png""]","z",1,"curved","/i/","incongruent","unvoiced","fricative"
"43","bouba-kiki","sound/LALA.wav","m","[""img/kiki_7_L.png""]","[""img/bouba_7_L_R.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"44","bouba-kiki","sound/MAMA.wav","m","[""img/kiki_7_S.png""]","[""img/bouba_7_S.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"45","bouba-kiki","sound/zizi.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S_R.png""]","m",1,"angular","/i/","congruent","voiced","fricative"
"46","bouba-kiki","sound/DADA.wav","z","[""img/bouba_7_L.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/a/","congruent","voiced","stop"
"47","bouba-kiki","sound/lili.wav","z","[""img/kiki_7_S.png""]","[""img/bouba_7_S.png""]","m",0,"curved","/i/","incongruent","voiced","sonorant"
"48","bouba-kiki","sound/FAFA.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L_R.png""]","m",1,"curved","/a/","congruent","unvoiced","fricative"
"49","bouba-kiki","sound/LALA.wav","z","[""img/bouba_7_S.png""]","[""img/kiki_7_S.png""]","z",1,"curved","/a/","congruent","voiced","sonorant"
"50","bouba-kiki","sound/titi.wav","z","[""img/kiki_7_L.png""]","[""img/bouba_7_L.png""]","z",1,"angular","/i/","congruent","unvoiced","stop"
"51","bouba-kiki","sound/fifi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/i/","incongruent","unvoiced","fricative"
"52","bouba-kiki","sound/LALA.wav","z","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S_R.png""]","z",1,"curved","/a/","congruent","voiced","sonorant"
"53","bouba-kiki","sound/didi.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/i/","incongruent","voiced","stop"
"54","bouba-kiki","sound/titi.wav","z","[""img/kiki_7_S.png""]","[""img/bouba_7_S.png""]","z",1,"angular","/i/","congruent","unvoiced","stop"
"55","bouba-kiki","sound/FAFA.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/a/","congruent","unvoiced","fricative"
"56","bouba-kiki","sound/MAMA.wav","m","[""img/kiki_7_L_R.png""]","[""img/bouba_7_L.png""]","m",1,"curved","/a/","congruent","voiced","sonorant"
"57","bouba-kiki","sound/lili.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L.png""]","z",1,"curved","/i/","incongruent","voiced","sonorant"
"58","bouba-kiki","sound/didi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L_R.png""]","z",1,"curved","/i/","incongruent","voiced","stop"
"59","bouba-kiki","sound/MAMA.wav","z","[""img/kiki_7_L.png""]","[""img/bouba_7_L_R.png""]","m",0,"curved","/a/","congruent","voiced","sonorant"
"60","bouba-kiki","sound/sisi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L_R.png""]","z",1,"curved","/i/","incongruent","unvoiced","fricative"
"61","bouba-kiki","sound/FAFA.wav","m","[""img/kiki_7_S_R.png""]","[""img/bouba_7_S_R.png""]","m",1,"curved","/a/","congruent","unvoiced","fricative"
"62","bouba-kiki","sound/KAKA.wav","m","[""img/bouba_7_S_R.png""]","[""img/kiki_7_S.png""]","m",1,"angular","/a/","incongruent","unvoiced","stop"
"63","bouba-kiki","sound/zizi.wav","z","[""img/kiki_7_S.png""]","[""img/bouba_7_S_R.png""]","z",1,"angular","/i/","congruent","voiced","fricative"
"64","bouba-kiki","sound/didi.wav","z","[""img/bouba_7_L_R.png""]","[""img/kiki_7_L_R.png""]","z",1,"curved","/i/","incongruent","voiced","stop"
